x,y
1846,664
3047,661
3576,659
3596,662
145,662
658,662
1552,661
2056,663
3078,663
3123,664
509,665
540,664
653,664
723,664
804,666
1513,665
1808,664
2072,664
3247,668
3363,664
3380,669
3402,666
3444,664
196,665
439,666
569,668
577,670
590,666
1338,677
1429,670
1463,666
1580,668
2038,667
2064,668
2578,666
3143,669
3738,668
221,668
1111,670
2005,670
2250,669
2279,669
2339,670
2429,673
3587,668
218,675
292,669
303,671
546,675
665,671
1152,674
1276,672
1691,671
1783,676
2468,669
3046,673
3090,671
3166,672
351,672
400,673
562,681
696,675
727,673
878,674
1136,671
1798,678
2292,672
2446,672
2463,677
2537,673
2987,675
2996,677
3080,672
3184,672
240,677
412,674
521,676
845,675
1297,674
2239,674
2549,676
3210,677
3451,674
62,677
374,678
766,677
1128,678
1374,677
2409,689
3153,675
3191,677
3198,676
388,683
680,680
737,677
2064,678
307,681
586,684
708,688
751,681
1049,680
1309,680
1497,681
1945,681
2014,684
2542,684
2760,680
2838,683
2978,679
3092,681
3388,680
128,684
423,688
468,683
656,684
846,684
1356,683
1577,681
2249,691
2328,685
2925,684
3014,685
3027,682
3040,684
791,683
934,685
1347,684
1606,690
1690,684
1990,684
2226,685
2374,689
2472,685
2968,685
3102,682
3396,687
244,688
400,696
514,687
650,685
667,688
1305,688
1417,688
2441,690
3196,686
687,688
827,690
1554,688
1566,694
2295,697
2532,694
2869,691
2917,688
3001,692
3054,689
3386,688
108,691
238,701
280,690
530,690
784,690
1672,692
2288,689
2931,691
2959,690
2987,689
3403,691
3421,693
3666,691
84,691
452,694
792,692
1594,692
2277,699
3084,693
570,694
684,698
940,696
1121,700
1361,693
1420,696
1519,695
2105,695
2179,697
2233,696
2805,699
2996,697
3170,695
363,697
661,697
821,699
1695,697
2147,696
2491,701
2503,697
2829,698
2968,698
3074,698
3134,702
3380,696
374,703
410,700
423,701
978,702
2191,697
2596,703
3039,702
3445,699
3669,697
438,702
513,701
1139,701
1539,700
1809,700
2388,699
2418,702
3388,701
3397,701
3412,700
45,704
60,701
196,701
312,709
524,705
1342,706
1590,702
2095,703
3019,709
3056,702
3664,704
715,704
791,705
810,708
852,706
875,709
1480,705
1508,707
1598,703
2348,705
2984,706
3103,707
200,707
1266,708
2377,706
2431,713
3000,713
3600,708
3617,706
508,715
1354,710
1818,717
1929,712
2683,707
3333,708
3675,709
226,711
251,709
423,712
676,710
841,709
1283,713
1478,710
1796,713
2368,712
3585,721
101,712
441,722
710,712
1325,712
1718,710
1735,715
1859,714
1998,710
2205,715
2398,712
2928,714
3132,713
3372,713
3376,711
140,718
264,720
438,712
844,715
1319,714
2212,716
3036,715
3060,714
357,719
390,716
417,718
471,719
660,716
686,716
1217,722
1696,721
1898,716
1967,719
2421,715
2856,718
3599,717
209,721
902,721
1334,724
2309,720
2367,722
2380,720
2408,722
2502,722
2910,725
106,724
233,720
328,721
664,724
671,724
1359,729
1378,725
1465,719
1561,720
1760,722
1805,727
2320,719
3170,727
171,722
461,724
688,726
829,734
1278,721
1408,725
2578,721
85,724
121,724
342,727
698,725
805,728
863,735
1295,725
1617,723
1663,728
2442,725
2487,724
2932,724
2958,725
3031,726
3117,723
3404,724
394,724
1344,730
1544,726
1974,729
2220,726
2398,725
2425,727
3206,727
864,728
1320,727
1486,731
1591,731
1831,733
2004,730
2343,732
2376,728
2873,734
2972,731
3106,732
3368,729
507,729
568,731
1478,732
1614,732
2145,733
2301,733
2923,730
3186,731
469,737
674,734
912,732
1565,737
1957,733
2358,732
2390,734
3157,732
251,742
334,734
739,734
883,733
1649,738
1667,734
1721,734
2368,736
2382,739
3204,733
689,736
1771,739
1974,738
2249,740
2324,737
3636,737
28,739
414,739
440,740
1696,741
1866,743
2001,737
3121,740
3342,738
145,740
190,740
658,743
750,741
760,742
882,741
1476,744
1678,743
1737,739
1794,749
2163,740
2976,740
3131,739
243,743
480,742
939,745
1026,746
1350,741
1585,744
1998,742
2227,744
2305,746
3664,745
112,745
964,744
1346,747
1424,747
1685,746
2142,745
2319,746
3346,746
227,749
274,746
809,746
863,749
1708,749
2004,747
2261,751
2274,746
2857,748
2877,752
2991,747
3153,749
3312,747
3339,746
498,749
1013,750
1435,750
1763,751
2073,753
2195,750
2902,752
2955,749
2980,748
3018,752
3329,747
3743,751
426,750
752,750
907,752
926,751
1464,753
1553,757
1782,751
1917,751
1958,750
2091,750
2674,754
2912,751
3605,754
309,754
3009,754
3147,753
3593,753
193,756
616,763
826,756
852,765
1689,753
1835,758
1850,756
1913,754
2814,757
3535,755
34,757
804,761
945,757
1406,758
1529,760
1651,764
1696,758
2094,758
2333,756
2863,758
2994,756
3034,757
3449,756
3632,757
3664,756
213,764
568,760
678,760
877,759
913,761
1671,757
1679,760
2132,765
2938,768
2973,757
3180,759
3209,758
3420,757
3571,760
665,759
1030,760
1042,761
1441,763
2257,759
3171,760
3617,761
551,761
718,762
759,766
894,767
1875,763
2836,762
2844,766
3084,768
3177,762
3197,762
3233,766
3379,763
957,765
2106,767
2123,770
2416,764
3091,768
3137,764
177,766
393,766
530,767
786,772
1000,765
1775,765
2026,766
2376,766
3218,766
3247,766
3266,766
3544,768
637,769
1516,770
1686,767
1898,770
2043,768
2738,770
199,770
912,770
2038,770
2786,770
2862,772
2996,769
3202,771
3370,770
3378,769
3403,773
274,771
534,772
2051,773
2060,774
978,776
1026,773
1684,776
1870,773
2086,776
2153,775
2670,777
3279,776
3353,777
3591,775
165,775
342,777
991,782
1430,776
1864,786
2283,780
2296,775
2956,777
3045,777
3601,776
530,789
1032,778
2028,779
3115,779
3123,778
3152,778
3445,778
177,790
348,780
480,782
542,782
742,781
801,785
918,782
3172,780
3295,781
935,786
1654,785
2945,784
3041,782
3626,782
200,784
316,785
1704,789
1892,784
2030,784
3054,783
1993,789
3580,786
195,791
487,789
664,789
1012,791
1502,789
2972,794
3128,788
926,789
1070,793
1805,794
1908,790
2238,792
727,795
959,794
2028,796
2177,794
2743,800
2751,791
2770,792
2915,794
3101,796
3496,801
3589,795
3670,793
375,796
976,793
1778,794
2854,794
2952,798
3114,795
3188,794
3473,798
902,799
917,798
954,801
1901,802
2184,799
2199,798
2208,796
3203,797
3274,799
3324,798
3646,798
282,799
325,799
452,799
460,798
565,802
1022,804
2706,799
3015,806
3233,799
3605,798
239,803
884,802
1098,800
1769,800
2982,804
3005,802
3133,801
3219,800
392,803
447,802
1774,802
1870,802
1979,803
2303,816
338,809
435,806
923,804
933,806
944,803
1146,818
2712,815
2717,804
3059,808
3670,805
587,808
610,805
746,807
987,806
1035,808
2487,809
2681,806
2769,807
3167,810
3247,808
3261,805
3418,807
3514,806
55,807
326,810
371,808
515,810
726,811
858,807
970,810
1631,810
2507,811
3183,808
3315,808
3450,813
3690,810
3705,811
603,808
888,813
1786,818
2562,810
2744,813
2782,812
2942,812
3030,812
3069,814
3552,810
155,813
472,813
647,820
845,813
946,814
2664,816
2690,815
3089,812
3304,813
459,815
534,816
575,834
741,818
2194,815
2640,818
2890,815
2935,815
2998,817
3232,815
1055,823
1154,818
2212,816
2773,817
3463,817
297,818
347,819
779,826
2949,820
2984,818
3019,818
3036,817
3061,821
3142,818
11,820
633,822
856,822
1719,821
2705,824
2740,823
2790,824
2797,819
2941,821
3684,820
1188,822
3150,822
3238,826
3308,824
3405,823
3713,826
724,826
880,827
1031,832
1179,824
1693,824
2833,827
2898,824
2971,825
3068,828
3182,826
3426,824
319,826
902,827
2653,828
2680,827
3022,831
3077,828
97,828
613,831
864,830
890,828
946,828
1169,835
2595,827
2693,833
2913,833
2936,830
3166,829
3462,832
3469,830
355,839
918,832
2924,829
3134,834
3301,832
733,838
906,832
941,834
1072,837
2617,832
2807,831
3145,831
3572,833
635,837
842,837
1094,838
2728,833
2746,836
2758,840
2799,836
2994,840
3099,835
3223,838
236,840
335,837
515,843
622,837
765,838
2682,836
2715,839
2968,836
3010,838
3091,838
3198,837
278,839
900,848
1108,842
1306,839
2569,838
3267,839
3292,839
245,841
385,842
560,841
874,841
884,839
927,841
2693,842
2813,843
2835,842
2861,838
3087,841
3178,840
3742,842
754,850
937,843
2383,846
2745,851
2868,846
2886,844
3520,845
3632,842
3730,843
317,845
772,844
1122,847
2570,843
2771,848
2934,846
3100,847
3108,848
3706,846
225,847
764,847
953,848
2616,848
2703,847
2901,860
3640,846
3683,847
387,848
1238,852
3437,852
3587,848
333,851
361,854
668,856
1219,852
2366,858
2510,859
2587,851
2987,853
3014,851
3056,851
3559,853
3721,854
739,855
863,852
1136,856
2958,853
3248,852
2677,855
2726,854
3030,854
3201,853
3210,854
3264,856
3446,855
61,858
83,857
967,857
2354,861
2528,860
2774,860
2787,859
2817,856
2949,857
3041,857
3417,858
524,858
614,859
650,858
1185,857
2542,858
2716,862
2809,858
2884,858
2972,862
3186,860
580,862
886,862
2780,866
3057,862
3065,861
3108,862
3352,861
316,863
377,865
778,866
805,861
2825,862
3414,863
3611,862
3733,861
2837,872
2988,864
3036,866
109,867
238,867
472,872
792,869
1118,869
1129,868
2524,874
2559,868
2599,870
2634,866
2691,873
3305,867
3347,870
3381,870
3545,868
1032,870
1038,876
3448,867
14,871
357,872
403,882
983,872
1023,869
1055,873
1436,879
2670,869
564,874
835,871
891,876
1254,879
2498,873
2710,874
2923,873
3021,872
3592,873
278,874
485,880
854,878
969,874
1176,876
1225,878
2474,877
2626,874
2674,873
2778,875
3616,875
339,880
819,879
992,878
1073,878
2550,877
2578,876
2614,874
3447,876
163,878
182,879
313,880
803,880
1003,881
1126,878
2757,878
2915,879
3362,881
586,883
943,881
1142,882
2424,883
2580,881
2598,882
2764,881
2902,882
422,887
601,883
773,883
787,882
930,882
1164,883
1277,882
1288,884
2412,884
2610,882
2629,884
2797,884
2860,882
2995,882
3240,883
3336,884
885,885
1237,894
2750,886
2984,886
689,886
2651,888
2811,887
3013,885
3023,890
3468,887
866,890
1034,888
1178,889
2187,889
2759,890
2780,888
2835,892
2887,887
3061,889
3317,889
289,889
677,892
754,891
1446,895
2376,891
2642,891
2790,891
2960,891
3298,891
3458,889
3475,890
769,894
1001,895
1046,891
1787,895
2346,894
2554,895
2913,892
3277,893
168,895
375,896
1154,896
1280,897
2863,894
3712,896
661,897
809,896
1057,896
2408,898
2698,896
2991,897
414,904
465,900
519,900
647,900
692,900
780,901
1031,898
1271,900
2541,902
2597,900
2651,900
2856,899
2928,897
544,899
879,901
1340,900
1377,904
2295,903
2436,900
2680,900
2776,903
2883,900
3271,901
218,905
674,906
1230,903
1356,902
2557,903
2636,905
2766,903
3175,904
3218,902
190,905
201,907
341,903
787,904
850,903
976,904
1395,908
2096,909
2312,911
2623,905
2904,904
3153,903
3665,906
67,906
354,906
586,907
628,911
1050,905
1308,912
1342,907
1978,909
2349,908
2418,906
2824,908
401,910
965,909
2883,910
3154,907
3630,914
3701,910
363,912
386,912
702,915
815,914
1436,911
1681,911
1794,913
2193,916
2246,912
2591,911
2816,911
2938,911
166,914
254,914
273,914
468,913
1268,914
1276,915
1782,912
3171,913
434,914
650,914
741,914
825,918
1158,915
1412,917
1478,915
2185,914
2650,914
2701,922
2717,914
2754,918
2842,914
2863,914
3054,915
3084,914
3668,914
314,918
495,917
541,918
846,918
1376,918
2112,918
2215,916
2546,921
2783,923
3147,916
336,918
751,919
864,918
989,920
1131,917
1342,920
1444,919
2454,918
2475,919
2657,924
3079,921
3468,918
3492,920
228,923
888,921
907,921
2046,924
2387,923
2423,920
2916,921
3137,920
3237,920
3663,922
87,927
326,922
513,922
927,927
960,922
1008,924
1029,923
1261,921
1514,926
1935,930
2225,925
2275,922
2732,923
2875,921
3675,923
36,925
673,939
742,923
857,926
1047,923
1538,927
2017,927
2237,923
2444,928
2581,924
3730,924
209,926
558,925
884,938
1238,925
1449,929
1969,928
2258,928
2468,932
2850,925
3574,928
256,930
442,930
461,930
479,928
843,933
981,929
1106,935
1225,932
1638,936
1978,929
2065,930
2322,928
2336,932
2680,928
2829,929
3138,929
3663,927
355,929
586,930
594,929
762,930
1564,931
1611,932
1684,932
1891,931
1905,933
1999,941
2010,931
2218,929
2414,929
2876,930
2888,930
3222,931
413,933
495,936
964,937
1032,932
1585,932
1801,934
1993,935
2298,932
3125,933
3435,933
3701,933
3730,932
550,934
555,942
1007,935
1491,934
1756,933
1875,935
2398,938
2588,937
2707,935
3562,935
730,937
1555,939
1661,938
2248,937
2434,935
2543,941
2672,939
2719,938
3120,938
823,944
904,948
1087,944
1216,938
1238,938
1247,940
2075,941
2815,937
3511,938
258,941
1396,942
1434,943
1684,939
2116,943
2653,942
2730,941
2750,944
608,943
738,943
868,942
979,941
1036,944
1415,943
1809,943
2022,943
2553,945
2570,945
2616,941
2841,944
2,943
147,946
181,946
781,950
928,944
1204,944
1240,942
1507,945
1739,946
2038,946
2313,946
2594,946
41,949
525,946
2886,948
157,951
317,949
879,959
1411,950
1909,957
2332,946
2353,952
2457,952
2733,948
3397,947
3737,957
853,954
921,960
1451,950
1963,949
2103,951
2321,955
2438,950
2585,949
2793,952
2900,948
228,951
795,953
961,954
976,954
1823,953
2254,957
2375,961
2638,953
2702,951
2870,954
3015,952
3412,954
571,957
1102,961
1204,954
1458,954
1475,956
2080,956
2339,958
2361,956
2748,955
2779,953
3426,954
295,957
532,957
768,964
1035,957
1568,956
1789,957
2031,960
2840,957
2903,956
3108,959
3123,959
66,958
675,959
796,962
830,959
1248,962
1489,958
1515,958
1853,961
2015,959
2549,959
267,958
1337,964
1776,963
1886,961
2074,961
2415,963
164,964
257,964
541,968
990,962
1189,962
1220,963
1425,966
1638,964
1706,964
1950,965
2268,964
2352,972
2787,963
2974,962
507,967
689,962
854,967
1209,966
1551,964
1757,965
1876,964
1975,970
2063,963
2629,969
2756,966
2821,967
131,969
751,973
1484,971
2115,969
2745,967
2829,967
1079,970
1153,969
1256,971
1328,969
1437,969
1451,971
1930,968
2099,969
2459,969
2650,973
2774,970
3455,968
192,970
477,970
576,970
695,971
886,971
1018,971
1098,975
1592,971
2725,971
143,974
389,972
1271,972
1649,974
1715,973
1759,972
1789,972
2952,972
431,982
1424,973
1505,975
1696,975
1870,975
1957,986
2083,976
2178,979
2432,976
2741,975
2781,975
858,977
1824,981
2137,977
2233,982
2458,976
2667,979
496,977
565,979
961,982
1127,976
1263,980
1396,979
1658,979
1685,980
1778,980
1803,977
2058,981
2572,977
2936,979
3096,979
523,982
584,980
1120,982
1378,981
1564,984
1716,980
1724,981
1737,983
1752,980
1796,981
1995,978
2257,982
2339,979
2371,983
2467,984
2842,981
3152,980
3242,979
240,980
460,984
492,990
611,982
789,984
903,983
1885,983
2135,983
2318,984
2361,982
2757,982
2805,981
555,984
816,987
931,995
1098,989
1166,987
1279,987
1446,986
1485,984
1850,983
2041,992
2216,985
2300,985
2589,985
2637,986
2770,986
3107,983
65,985
203,986
410,990
416,988
577,991
702,989
825,987
837,987
1514,989
1651,988
1706,987
2214,991
2460,987
2723,986
3453,985
152,990
402,988
547,997
755,992
1897,987
2092,990
2142,990
2790,993
90,990
160,993
509,991
800,989
907,990
957,992
1804,997
1812,998
1903,995
2003,991
2393,994
213,993
1722,992
1880,992
2512,994
2757,996
312,995
520,996
739,996
787,1000
1742,995
1767,997
1784,996
2334,994
2489,999
3101,998
3118,998
63,999
478,998
1110,998
1857,997
2133,995
2244,999
2481,996
2928,997
3042,996
111,998
167,996
183,998
1334,1002
1739,999
1895,1000
1974,1001
2587,1004
3516,999
3531,999
188,999
270,1000
846,1007
2333,1000
2523,1006
2618,1002
3020,1003
3500,1000
275,1004
410,1004
1203,1001
1580,1001
1889,1005
1947,1004
1957,1004
1985,1002
2116,1002
2504,1004
3525,1004
417,1008
726,1004
1478,1010
1614,1004
1714,1006
1796,1006
2103,1004
2146,1004
2180,1008
2573,1002
646,1007
1034,1009
1050,1008
1349,1012
1542,1008
1559,1010
1776,1005
2192,1017
2471,1008
582,1011
856,1009
1630,1014
1786,1010
1906,1012
2061,1008
2160,1008
2254,1011
2671,1016
2858,1010
3033,1009
466,1012
719,1010
758,1012
1061,1011
1134,1013
1605,1011
2206,1011
2223,1012
2628,1011
2638,1011
2868,1011
2872,1011
2996,1013
3070,1012
3465,1011
507,1014
564,1014
590,1012
598,1011
652,1013
1010,1018
1802,1014
2109,1015
2392,1016
2489,1014
2708,1012
429,1039
434,1018
974,1017
1097,1027
1145,1020
1664,1026
2325,1018
382,1015
489,1021
775,1016
943,1016
1371,1016
1528,1017
2088,1017
2453,1019
2617,1017
2685,1015
2878,1017
964,1019
1241,1017
1512,1020
1870,1024
2037,1021
2287,1021
2307,1019
2510,1021
2726,1018
3099,1018
3198,1019
521,1021
922,1023
1192,1019
1691,1021
1811,1024
2003,1024
3024,1022
396,1023
913,1023
955,1023
989,1027
1346,1026
1366,1026
1579,1026
1763,1021
2267,1022
169,1025
857,1026
1643,1023
1704,1023
1713,1023
2055,1030
2697,1025
3235,1027
506,1030
565,1027
1027,1029
1041,1028
1238,1027
1263,1029
1927,1027
2578,1028
2703,1026
552,1029
682,1028
874,1027
1116,1029
1409,1028
1438,1029
1633,1028
1682,1032
2208,1028
2488,1032
2682,1030
2972,1032
3314,1033
3605,1030
300,1032
388,1030
449,1036
961,1031
1250,1035
1818,1029
1889,1032
1967,1030
1982,1031
2617,1028
2877,1031
3599,1030
122,1033
196,1033
1702,1032
1710,1031
1782,1032
1831,1032
2385,1033
3168,1046
3192,1034
745,1034
951,1036
981,1036
1049,1032
1186,1033
1519,1034
2182,1037
2258,1034
2278,1035
410,1036
794,1035
917,1038
1223,1042
1334,1038
1927,1039
1961,1038
2418,1037
2644,1040
707,1040
1242,1041
1970,1039
1979,1038
2233,1040
2619,1041
3225,1039
201,1044
229,1047
502,1044
664,1040
912,1039
945,1040
967,1040
2045,1041
2071,1045
3450,1040
806,1043
819,1043
935,1045
2266,1042
2811,1044
3528,1044
1186,1048
1390,1048
1428,1053
1443,1045
1469,1047
1533,1048
1824,1044
1994,1048
2658,1048
2969,1046
3046,1055
3050,1043
782,1046
966,1048
1380,1046
1560,1047
1610,1047
2738,1046
2824,1047
2992,1047
263,1050
1126,1053
1205,1052
1522,1048
1798,1048
2115,1048
2511,1050
2749,1052
2956,1053
3283,1050
397,1051
1239,1051
1619,1051
2090,1055
2185,1053
2363,1052
2433,1050
2670,1054
883,1057
2457,1054
2575,1051
3212,1055
140,1055
149,1054
242,1064
1068,1054
1805,1054
2059,1054
2104,1057
2282,1056
2601,1055
2617,1058
2639,1059
3362,1055
518,1057
837,1057
1143,1061
1309,1055
1412,1066
1547,1058
1923,1057
1955,1058
2297,1059
2762,1056
2938,1056
3191,1055
103,1058
172,1057
707,1058
717,1057
732,1061
1060,1064
1100,1058
1110,1059
1292,1060
1366,1058
1577,1059
1695,1061
3194,1059
221,1066
547,1061
752,1060
952,1062
997,1066
1284,1062
1297,1062
2897,1062
1125,1062
1244,1066
1962,1064
2376,1060
2943,1066
3004,1062
3184,1062
261,1064
770,1065
846,1064
1337,1073
1658,1065
2113,1067
2545,1065
2569,1068
3410,1067
3438,1064
279,1070
532,1065
1358,1069
1437,1070
1796,1066
2341,1067
2528,1069
736,1069
1271,1068
1835,1069
1866,1068
1890,1068
2326,1070
2730,1068
2993,1069
3040,1069
3295,1069
153,1070
392,1072
797,1073
1318,1072
1326,1068
1390,1069
1517,1072
1546,1073
2932,1070
2967,1071
201,1072
294,1073
374,1072
608,1071
1019,1074
1384,1072
1641,1072
1910,1073
2462,1077
2480,1074
2516,1075
3066,1073
356,1074
366,1076
1252,1080
1276,1073
1327,1076
2773,1081
101,1078
250,1079
323,1078
1029,1079
1637,1083
1744,1077
2291,1079
2991,1077
748,1077
1140,1078
1277,1079
1505,1078
1904,1079
1945,1078
2092,1078
2430,1079
2505,1081
2599,1076
2910,1078
2958,1079
3180,1077
705,1080
1223,1080
2385,1085
3160,1079
34,1082
212,1084
502,1086
1070,1082
1318,1083
2416,1086
3157,1084
3366,1084
686,1084
1127,1086
1463,1086
1776,1085
2620,1095
3362,1085
518,1090
2533,1089
2898,1087
2990,1086
3475,1087
15,1096
39,1092
1222,1087
1554,1089
1574,1090
2538,1089
2715,1088
382,1094
660,1091
828,1095
923,1091
950,1100
1534,1092
2818,1093
2855,1089
85,1093
437,1098
637,1092
652,1094
1228,1093
1374,1094
1935,1094
2009,1092
2062,1091
2104,1090
2143,1093
2428,1093
2470,1093
2491,1093
2683,1091
2830,1092
65,1098
186,1093
290,1096
1477,1095
1962,1093
2133,1095
2189,1095
2344,1095
3269,1096
30,1097
78,1098
1114,1099
1424,1096
1586,1096
1823,1099
2052,1095
2070,1097
2581,1097
2590,1096
3168,1096
174,1099
180,1098
224,1098
1164,1099
1305,1099
1498,1105
1837,1100
2005,1098
2482,1107
3387,1099
1120,1100
1144,1100
1173,1101
1921,1099
2370,1106
2797,1099
3199,1103
39,1106
53,1105
1280,1104
1513,1106
2200,1101
2735,1103
733,1104
1132,1106
1417,1106
1697,1107
1985,1110
2011,1111
1000,1110
1148,1108
1369,1110
1439,1109
1749,1111
2243,1114
2453,1109
2633,1109
3572,1109
572,1108
1287,1113
2300,1116
2845,1115
29,1115
937,1113
1658,1115
1772,1113
1783,1111
1914,1114
2406,1114
125,1116
686,1117
1042,1115
1054,1116
1128,1116
1330,1116
1347,1115
1445,1115
1904,1116
2281,1114
2344,1117
3268,1116
177,1117
733,1117
839,1116
1006,1117
1398,1117
1637,1118
1645,1117
2104,1116
2361,1118
250,1118
387,1118
480,1118
713,1118
1735,1118
1958,1117
2459,1118
1855,1119
2006,1119
