x,y
1856,1030
2406,1026
2757,1026
496,1028
954,1030
998,1029
2378,1030
2594,1029
942,1031
990,1030
1172,1034
1194,1030
1553,1030
2340,1034
2486,1031
857,1033
1498,1032
1645,1032
2050,1034
812,1033
1054,1034
1514,1036
2067,1035
2400,1034
394,1035
1629,1035
2135,1036
2563,1037
2686,1037
695,1040
851,1039
1001,1041
1618,1041
1868,1039
2083,1045
412,1041
2041,1042
2246,1040
2467,1040
769,1042
992,1041
1018,1052
1094,1043
1172,1044
1634,1043
2202,1044
59,1044
1874,1043
2435,1045
2620,1046
701,1046
852,1046
1043,1047
1140,1048
1151,1047
1464,1047
2348,1048
2384,1049
641,1048
950,1053
1084,1050
2121,1050
805,1050
928,1052
994,1054
1594,1052
1997,1052
2060,1052
872,1054
917,1053
1095,1054
1118,1054
1576,1052
1637,1052
2294,1053
2459,1052
960,1060
2730,1054
1038,1057
1500,1055
2218,1057
943,1064
1472,1058
2008,1058
2026,1058
2034,1060
2357,1059
618,1061
776,1060
899,1060
1168,1062
2467,1062
454,1061
608,1063
1000,1065
1035,1061
1532,1062
1597,1062
1620,1069
2067,1064
927,1073
1016,1066
1088,1067
1684,1065
2336,1065
2483,1068
866,1067
1440,1068
1635,1068
686,1067
801,1068
985,1068
1052,1071
1736,1068
2000,1069
2515,1068
639,1070
861,1070
1387,1072
2170,1072
471,1072
646,1071
1123,1074
1413,1072
1514,1073
1543,1075
1560,1073
2245,1073
2470,1074
238,1075
771,1074
976,1076
1076,1075
1736,1075
2222,1075
2410,1074
589,1077
738,1077
865,1077
1692,1076
2052,1077
2146,1081
1045,1081
1553,1082
1595,1078
1629,1082
2461,1078
501,1081
558,1081
625,1081
741,1082
936,1084
1016,1080
2072,1080
2081,1082
2189,1080
464,1083
780,1082
964,1083
2207,1087
2560,1085
867,1085
1534,1087
1710,1086
2250,1086
2278,1085
1574,1085
956,1089
1614,1089
1732,1089
2676,1090
421,1090
945,1092
1481,1091
1516,1090
1671,1090
2044,1090
2060,1094
2423,1090
173,1095
1324,1092
1417,1093
1783,1093
642,1094
901,1094
1049,1093
1474,1094
1636,1095
1743,1096
2176,1094
2222,1094
506,1096
840,1096
873,1096
886,1096
962,1095
1185,1097
1410,1096
1487,1097
1565,1098
1606,1097
2378,1097
2472,1096
222,1100
709,1099
1361,1103
1613,1099
2214,1098
2286,1099
2598,1098
2718,1099
853,1102
951,1101
1080,1101
1631,1102
2355,1105
678,1103
1453,1104
1499,1101
1555,1102
1717,1102
2051,1102
2087,1102
2108,1103
2142,1104
2433,1103
900,1104
941,1104
969,1107
1437,1105
1541,1105
1665,1105
2246,1108
2735,1106
257,1106
1054,1106
1294,1106
1447,1105
1594,1108
1678,1106
1693,1107
1764,1106
2199,1106
2400,1111
723,1110
1490,1113
1575,1108
1723,1110
1774,1110
2128,1110
2219,1108
2279,1112
190,1109
1372,1111
1418,1114
1514,1110
1808,1112
2236,1115
2295,1116
494,1113
696,1113
829,1113
870,1116
989,1112
1085,1116
1198,1114
1340,1114
1541,1118
1477,1116
1620,1120
1678,1121
2265,1115
2359,1117
2414,1116
602,1117
744,1116
1269,1118
1521,1116
1792,1117
554,1119
904,1118
919,1119
2460,1119
939,1120
1695,1121
1768,1120
2423,1120
476,1121
697,1121
1002,1124
2158,1125
1327,1126
1527,1125
2280,1125
2335,1123
2447,1125
1015,1129
1415,1127
1502,1126
2314,1125
745,1129
876,1128
1737,1128
1779,1129
1813,1132
2184,1131
541,1130
826,1131
1404,1132
1598,1129
1691,1131
2095,1133
2399,1133
1560,1136
897,1138
910,1133
964,1134
1290,1134
1791,1137
1854,1135
2283,1136
499,1136
537,1135
575,1139
1359,1141
1703,1141
1776,1137
2437,1142
2467,1137
858,1139
973,1139
1238,1138
1513,1137
1686,1145
1751,1140
408,1140
778,1142
2145,1140
2254,1144
2129,1145
2332,1141
2390,1145
379,1144
877,1145
1062,1143
1668,1147
1720,1147
1737,1144
2148,1145
1406,1147
1448,1148
1731,1146
2609,1147
422,1149
565,1148
898,1149
1015,1150
1057,1149
1795,1148
1822,1149
2405,1155
338,1152
1031,1152
1276,1152
1433,1150
1597,1152
1657,1152
2311,1153
2421,1152
2461,1151
978,1151
1582,1153
1742,1152
1756,1151
1786,1154
1836,1152
2118,1154
2272,1153
1464,1156
1799,1154
1855,1156
2086,1155
2153,1155
2479,1155
963,1156
1426,1157
1705,1157
349,1158
1025,1159
1408,1163
2377,1167
593,1161
826,1160
1248,1161
1307,1162
1450,1164
1510,1168
1831,1162
133,1164
778,1163
801,1164
841,1162
1357,1161
1413,1162
1435,1163
1725,1161
1798,1166
1818,1162
2145,1162
2229,1164
2457,1164
383,1164
958,1164
2243,1164
2395,1167
2418,1164
342,1167
905,1167
1426,1171
1771,1169
1884,1166
2138,1168
665,1167
1066,1168
1297,1168
1616,1170
1777,1178
2271,1169
1415,1173
1452,1172
1530,1174
1539,1170
1868,1170
1337,1174
1441,1178
1603,1173
1857,1175
2087,1174
2156,1180
2435,1176
2592,1175
888,1175
1277,1177
1817,1177
649,1176
837,1177
1012,1178
1195,1176
1237,1177
1478,1176
2134,1183
242,1179
312,1178
459,1179
771,1180
862,1178
1259,1180
1587,1179
2245,1177
2646,1180
1026,1182
1736,1181
1883,1181
2180,1180
1241,1183
2169,1182
2270,1182
343,1188
1909,1183
2313,1185
664,1185
818,1186
1279,1188
1352,1187
1506,1188
1918,1187
2239,1188
556,1188
780,1190
1204,1188
1226,1191
1343,1191
1791,1189
2388,1188
684,1190
1212,1193
1369,1189
1773,1192
1871,1190
2086,1192
2425,1191
817,1193
1681,1192
1852,1195
2604,1192
988,1194
1179,1194
1191,1196
1438,1196
2362,1195
1368,1196
1729,1205
2116,1199
2291,1198
2391,1197
609,1200
880,1197
1365,1205
1384,1201
1917,1203
2094,1205
2139,1201
2219,1200
2283,1202
2414,1203
461,1207
1330,1208
1358,1204
1399,1205
1708,1211
1740,1207
241,1206
790,1206
1179,1210
1831,1207
1856,1208
2078,1212
2332,1208
758,1213
953,1208
1350,1210
2261,1211
2461,1209
2641,1213
593,1210
1166,1213
2218,1212
2314,1212
325,1214
1192,1213
1227,1216
1912,1215
1337,1217
1739,1217
1756,1216
1855,1218
2278,1219
1255,1218
2142,1220
2172,1222
971,1220
1412,1223
2665,1225
302,1224
1209,1225
1845,1228
2097,1222
354,1225
1371,1226
2066,1224
882,1226
1151,1226
1469,1226
1718,1226
2209,1227
2635,1225
797,1229
861,1229
2179,1228
832,1231
1256,1229
1920,1231
716,1234
2641,1235
621,1235
905,1234
1315,1235
2184,1238
2237,1235
2276,1235
707,1237
757,1238
945,1236
595,1238
1958,1239
2059,1237
2587,1240
2659,1240
485,1241
641,1240
1171,1241
1211,1240
1275,1242
2274,1239
2536,1242
112,1246
384,1247
1840,1244
275,1247
1754,1245
1884,1248
1949,1247
2382,1248
942,1250
1866,1249
1122,1252
1266,1250
2170,1252
469,1253
1224,1252
853,1255
2118,1256
587,1259
1208,1255
2398,1257
1820,1259
2142,1260
2223,1262
575,1263
668,1261
711,1261
1783,1261
2209,1272
641,1262
819,1263
932,1261
1216,1262
2648,1264
852,1266
1867,1266
1975,1266
2238,1267
688,1273
724,1267
795,1268
652,1269
1225,1273
2342,1268
242,1273
1092,1272
1185,1273
1205,1272
1217,1272
2309,1270
2543,1274
186,1272
699,1273
1173,1274
110,1273
480,1273
886,1274
918,1274
1884,1279
706,1280
740,1276
893,1279
1967,1278
278,1279
532,1278
2299,1279
2582,1279
1198,1281
1856,1280
2255,1282
2471,1282
828,1284
2332,1284
2562,1283
800,1285
696,1291
1199,1291
1856,1287
2238,1288
2510,1291
720,1290
746,1292
1141,1292
2143,1291
732,1293
2187,1294
2242,1292
2399,1293
1216,1295
1905,1296
2219,1296
2368,1294
263,1296
1162,1297
1183,1296
1928,1296
2194,1296
2542,1296
1093,1298
2157,1298
2236,1300
2274,1300
2368,1300
344,1300
536,1299
910,1300
918,1300
1007,1299
1937,1301
258,1303
564,1305
733,1302
859,1303
2290,1303
2334,1304
2479,1304
790,1306
671,1308
1962,1308
2432,1308
2495,1309
2634,1306
610,1307
2016,1326
198,1313
2459,1314
283,1314
313,1313
646,1317
2219,1316
2539,1321
1087,1325
1116,1325
467,1330
2196,1330
2481,1328
2524,1328
246,1332
2347,1333
642,1336
718,1334
860,1334
2150,1335
2494,1336
582,1337
2219,1338
2254,1338
2408,1335
335,1338
789,1340
1920,1338
1944,1339
331,1340
905,1342
2006,1342
279,1344
312,1344
354,1344
756,1343
830,1346
678,1344
2399,1345
2339,1348
2212,1348
2240,1346
2280,1348
1142,1350
2157,1350
2219,1349
399,1357
559,1358
907,1358
1952,1359
2245,1358
2443,1359
2523,1358
2573,1355
2252,1362
2293,1361
253,1362
700,1362
724,1362
1056,1362
324,1366
902,1363
1898,1366
1933,1368
515,1371
2195,1368
2423,1368
539,1371
883,1372
600,1374
1078,1374
1988,1373
2033,1376
2379,1374
229,1377
2207,1376
2282,1378
2341,1379
678,1381
2221,1381
2247,1381
2279,1385
2467,1385
2500,1385
534,1388
2182,1388
1090,1388
580,1393
637,1392
1080,1391
1934,1388
2043,1396
2587,1391
1040,1394
399,1395
864,1394
2054,1393
442,1399
714,1399
2479,1400
1137,1403
2054,1410
159,1401
1103,1403
1518,1403
2203,1404
2300,1403
837,1407
1076,1407
1971,1406
2547,1406
667,1406
732,1407
2456,1407
1093,1409
1515,1414
2187,1407
2334,1413
320,1414
626,1414
769,1414
2000,1426
2219,1418
2213,1416
2391,1419
2512,1417
2533,1420
1073,1422
1979,1422
2270,1422
2578,1422
680,1422
2204,1422
2310,1424
627,1427
478,1431
1085,1432
1938,1432
2168,1430
2025,1434
2468,1436
522,1438
