x,y
2159,846
2916,844
737,850
840,853
891,850
1732,852
1826,856
2416,855
2942,850
159,856
553,853
1223,855
1309,854
1358,854
1388,854
1808,855
110,854
412,862
778,854
1767,856
2334,857
82,858
1375,857
2387,857
180,861
488,865
638,860
788,861
2152,860
2181,861
2227,861
2355,859
1,860
472,864
545,860
653,865
684,861
780,860
1242,864
1733,863
2120,862
2131,861
2135,861
18,863
55,864
1419,865
2970,863
213,870
318,865
973,865
1279,865
1534,867
1663,868
233,865
628,870
863,868
1006,868
1694,867
2346,868
2353,866
2873,871
2988,869
492,871
621,867
1258,872
1817,872
1824,868
519,871
674,872
2954,870
501,875
771,874
1287,872
1314,874
1902,877
298,875
752,876
1756,876
1839,876
2795,880
1721,875
1772,880
160,886
202,878
552,883
850,883
1636,877
2209,879
577,881
919,881
3006,883
783,882
798,886
1056,887
694,890
730,885
1328,888
1679,885
1342,888
1570,886
2915,892
73,889
204,890
1273,888
1547,888
345,891
479,894
815,893
1306,893
1456,894
1667,893
2946,896
210,897
282,897
1594,895
1358,899
1375,897
347,897
355,902
1318,899
1388,901
19,901
718,901
291,903
787,906
1064,904
554,904
1344,904
1574,905
1906,912
2599,905
2856,906
489,907
756,910
1882,907
2253,912
2907,907
1302,909
993,914
1356,912
1661,914
1978,915
1856,924
1339,916
1710,914
1831,914
2831,915
2961,917
2985,914
42,916
680,918
1744,919
1814,924
1884,927
7,924
43,920
100,922
748,921
1412,923
1675,922
2985,924
3062,924
217,930
1047,927
2182,925
82,926
321,923
584,927
732,925
1561,924
1957,927
137,930
755,926
1427,928
99,929
716,934
2542,928
375,932
570,930
775,933
2570,932
110,935
1344,934
1372,933
2697,935
2971,934
35,935
310,935
703,936
1592,935
609,935
650,940
1489,938
3030,942
685,946
755,940
1449,943
2976,949
598,944
626,943
854,943
974,940
94,942
420,945
1522,942
2674,944
30,948
442,954
788,945
1176,948
1512,956
2826,946
509,950
1472,948
2233,948
358,948
653,952
2866,951
1101,951
3002,949
208,955
541,952
563,953
662,959
696,955
922,956
998,957
1535,954
2708,952
353,955
579,956
734,956
884,955
1489,955
2719,959
185,958
392,958
811,959
879,956
2783,958
33,958
243,961
2251,962
3030,958
262,961
495,965
747,968
1690,962
2655,965
2827,964
2851,963
372,962
147,966
219,967
644,969
785,965
1072,974
134,971
202,970
613,968
1057,967
2157,970
2880,970
2956,975
91,973
1144,975
2164,969
15,972
293,977
2801,972
2847,974
403,976
792,979
428,979
444,979
515,977
2481,978
288,980
859,979
1977,979
2762,982
373,982
2461,984
634,983
2171,985
2380,988
138,985
175,987
470,985
843,987
303,986
655,986
2821,990
20,990
478,992
571,994
737,992
813,990
2745,991
296,991
355,993
456,991
2076,990
2857,993
616,995
660,992
712,992
756,993
2062,1000
3068,994
1064,993
1088,996
73,997
529,998
2782,998
1067,1005
1072,996
2924,999
143,1001
321,1003
586,1002
1236,999
1255,1001
2192,1003
555,1002
1282,1003
1313,1012
39,1006
971,1005
2913,1012
254,1007
379,1015
679,1006
718,1008
2899,1006
3036,1007
226,1013
625,1009
664,1011
2598,1009
2894,1008
593,1013
769,1012
1390,1016
2362,1008
734,1013
1012,1015
1601,1012
1647,1019
1867,1012
2017,1012
326,1015
434,1015
824,1017
962,1016
3037,1014
188,1017
456,1016
539,1025
782,1016
926,1019
1736,1021
2178,1018
2654,1015
2881,1019
3061,1017
121,1020
287,1019
468,1019
628,1020
722,1021
946,1024
1062,1016
1606,1021
1991,1022
6,1021
656,1022
678,1021
992,1024
1376,1020
2023,1021
2620,1023
583,1027
1026,1022
697,1025
1849,1036
3056,1027
485,1028
517,1026
1245,1027
1383,1032
1789,1027
2483,1029
607,1030
1391,1030
1652,1028
2491,1032
564,1030
633,1031
2665,1033
2762,1031
435,1036
670,1036
1065,1032
1600,1033
2173,1038
33,1036
1250,1036
1288,1034
1443,1035
2254,1037
133,1035
238,1043
550,1041
646,1037
704,1037
960,1040
990,1039
1097,1038
1678,1045
2002,1035
2568,1038
217,1041
586,1041
1186,1039
1609,1039
1904,1043
2598,1041
2933,1040
331,1042
600,1042
1086,1043
1462,1040
2141,1045
113,1041
2737,1047
115,1051
536,1047
662,1047
2412,1050
502,1050
934,1047
1514,1048
1663,1050
2639,1053
2955,1047
281,1051
447,1053
1117,1047
1154,1051
1269,1049
2538,1053
1594,1050
2697,1058
643,1055
678,1056
1840,1055
356,1056
883,1055
46,1058
137,1064
506,1060
582,1058
1271,1058
1280,1057
1372,1060
1392,1060
1405,1072
1732,1058
2659,1058
334,1063
379,1059
405,1059
601,1059
667,1058
1264,1059
1428,1058
1596,1057
1882,1062
3066,1056
625,1063
1011,1064
1758,1068
1854,1066
1900,1068
1922,1063
2683,1066
154,1066
1596,1071
1600,1063
2512,1066
3066,1064
213,1070
249,1069
532,1070
589,1069
944,1068
1182,1066
1236,1067
2594,1066
122,1069
657,1070
862,1072
983,1071
997,1070
1286,1067
2377,1077
2554,1071
473,1073
492,1071
615,1073
2304,1068
117,1073
713,1072
2699,1077
82,1074
305,1076
372,1074
416,1075
891,1074
1507,1098
2740,1078
2966,1077
165,1077
353,1079
502,1077
907,1077
1670,1077
2503,1075
2598,1078
2848,1079
2896,1081
1264,1079
1375,1081
477,1083
547,1084
559,1084
638,1081
1092,1089
1185,1079
1248,1082
1580,1096
2183,1079
3015,1079
28,1082
207,1088
380,1084
576,1087
920,1082
1156,1085
2785,1087
591,1083
1618,1092
2477,1086
192,1088
275,1087
530,1087
804,1086
1116,1087
1814,1090
2519,1088
454,1091
597,1090
656,1090
702,1090
2583,1089
1536,1092
2083,1095
473,1096
517,1093
1128,1092
499,1095
770,1092
1246,1093
1305,1095
2200,1103
2438,1095
2633,1103
2871,1096
2895,1096
2936,1094
549,1100
680,1099
925,1100
1646,1105
2766,1098
445,1101
964,1100
1950,1108
2501,1097
57,1100
432,1101
510,1102
569,1100
947,1100
1318,1108
1531,1102
2224,1108
2998,1108
197,1104
665,1103
832,1106
1817,1104
1998,1106
2009,1105
329,1106
1333,1104
1572,1104
2785,1108
2885,1108
1371,1109
377,1113
394,1110
463,1109
655,1111
1086,1110
2065,1118
2255,1109
2358,1107
317,1112
558,1111
991,1113
1129,1109
2523,1110
2860,1108
88,1112
439,1112
495,1116
1255,1114
1408,1113
1490,1112
2098,1118
2553,1113
2935,1116
2962,1114
406,1118
427,1118
1535,1122
2278,1116
2445,1118
2668,1119
2917,1120
540,1120
1046,1120
2850,1118
632,1124
1254,1119
1512,1124
1818,1124
2183,1123
2608,1120
2650,1124
2784,1122
112,1124
212,1125
441,1124
515,1125
2709,1127
152,1128
177,1125
386,1124
1263,1125
1762,1136
2250,1124
2258,1124
489,1135
696,1127
886,1126
910,1133
1028,1127
1544,1125
2225,1128
2738,1130
287,1128
555,1127
1386,1130
2481,1130
421,1131
1171,1131
1802,1135
2551,1136
2994,1132
400,1134
456,1134
527,1141
1811,1132
2642,1134
1178,1134
1284,1138
2183,1136
2333,1137
2457,1138
2530,1134
507,1140
955,1138
1737,1141
1962,1138
2371,1140
119,1139
223,1140
619,1139
665,1142
836,1139
924,1142
2304,1139
2905,1138
2,1140
408,1144
1047,1147
2316,1141
2738,1144
2815,1140
2945,1143
844,1145
1681,1144
1703,1143
2005,1147
210,1144
380,1145
441,1145
910,1147
1636,1144
433,1147
452,1149
605,1156
1826,1147
248,1149
2197,1161
2332,1149
2637,1152
471,1154
547,1149
777,1152
1082,1152
2322,1151
378,1155
484,1152
502,1153
648,1155
1130,1154
1540,1152
2740,1152
635,1158
761,1154
798,1155
1706,1157
2285,1155
2382,1156
2442,1160
3057,1158
419,1157
665,1157
2011,1157
2138,1159
2656,1158
220,1159
324,1161
920,1167
982,1162
2028,1159
2574,1158
71,1162
389,1167
432,1163
1046,1160
2039,1160
2497,1162
508,1164
2908,1167
299,1165
365,1166
452,1164
467,1165
487,1166
2107,1167
2250,1167
2462,1165
2608,1168
22,1177
408,1168
3004,1174
338,1166
355,1167
1302,1169
2032,1171
2172,1171
2644,1170
570,1178
728,1177
2383,1174
2683,1171
555,1173
643,1175
671,1173
2855,1173
250,1178
340,1175
538,1172
899,1178
1334,1182
1971,1177
2295,1180
3038,1177
331,1179
381,1177
440,1179
1161,1179
1364,1179
2121,1182
2471,1181
2682,1180
361,1181
975,1181
318,1182
413,1185
382,1190
551,1186
1319,1187
174,1188
526,1191
2941,1192
289,1193
1902,1193
2014,1193
2631,1191
356,1198
391,1201
1420,1193
1872,1195
2714,1192
2999,1198
547,1195
730,1200
959,1199
1890,1194
2230,1194
2164,1197
2794,1202
57,1201
200,1201
540,1198
802,1206
1489,1201
258,1201
296,1202
1724,1202
2140,1202
268,1202
336,1201
1012,1201
1426,1206
1811,1205
2352,1206
2,1206
116,1203
344,1211
2700,1206
3050,1210
1063,1210
1605,1209
1654,1208
1883,1212
2097,1212
2404,1217
121,1213
256,1212
314,1211
1030,1211
2222,1210
2463,1213
2917,1214
364,1211
506,1213
1239,1219
2045,1215
708,1214
761,1217
988,1214
1256,1212
1282,1212
1913,1218
2254,1213
2512,1214
41,1218
78,1221
1617,1220
1767,1217
2892,1214
2903,1214
2975,1216
425,1215
1124,1221
1798,1224
1999,1220
1960,1220
2452,1221
2785,1219
65,1223
1033,1219
1219,1228
2030,1224
2773,1220
2896,1220
290,1223
1045,1223
1596,1242
316,1226
490,1223
550,1227
818,1228
1575,1227
2505,1224
2793,1226
3056,1227
525,1232
537,1229
1464,1226
2846,1229
273,1229
716,1231
773,1232
934,1236
2460,1233
2498,1232
67,1235
1245,1237
1261,1230
2402,1232
105,1241
1721,1238
2620,1242
2955,1236
3030,1236
338,1238
43,1242
291,1241
1649,1240
188,1244
240,1241
966,1240
1955,1242
2812,1246
1579,1250
1632,1243
1677,1252
1909,1245
383,1248
322,1251
536,1249
905,1247
1560,1255
2385,1247
2650,1251
519,1248
477,1250
913,1256
1117,1252
1141,1254
1225,1254
1772,1253
2082,1250
143,1256
2218,1258
2736,1258
3011,1257
9,1259
231,1255
688,1257
1061,1258
1731,1259
1868,1257
1903,1257
2022,1266
264,1259
1491,1258
2357,1262
2474,1264
2638,1261
2917,1259
3067,1262
30,1264
107,1264
1889,1263
1892,1260
2422,1261
1084,1264
1644,1265
1843,1270
1986,1264
488,1265
72,1269
2057,1270
295,1273
920,1269
1145,1268
1368,1271
1767,1275
2840,1268
261,1271
1266,1279
203,1275
659,1273
1285,1273
1819,1277
2419,1274
170,1277
973,1282
1412,1278
1900,1281
131,1279
950,1285
1021,1277
1543,1283
2593,1281
429,1279
755,1279
1632,1281
2500,1284
3012,1283
2020,1281
2345,1286
2471,1282
2757,1284
62,1282
487,1281
1308,1281
1584,1282
1704,1284
1828,1284
2834,1284
148,1284
906,1289
1050,1286
200,1286
1788,1293
1810,1296
2473,1291
418,1287
590,1292
1097,1292
1560,1293
143,1297
428,1295
924,1298
2825,1291
195,1297
417,1294
1883,1300
1904,1301
2906,1298
1065,1301
766,1302
1953,1305
2983,1301
479,1304
1028,1303
1796,1310
2944,1303
88,1309
862,1312
1161,1314
2592,1308
427,1309
543,1309
1140,1314
1520,1308
1542,1309
1811,1312
2829,1311
203,1312
998,1313
1381,1315
2814,1310
2866,1314
109,1319
834,1316
1921,1314
2314,1314
2796,1316
289,1314
565,1319
1461,1315
2818,1314
171,1319
649,1317
744,1318
2080,1314
2200,1321
466,1318
2582,1320
2759,1321
126,1322
137,1323
406,1321
1363,1324
1613,1322
2975,1320
1095,1328
1305,1325
1371,1326
2661,1329
11,1331
1234,1329
1776,1333
465,1334
2308,1338
2984,1333
83,1333
443,1334
861,1333
1066,1338
1112,1336
2198,1335
1144,1336
2175,1336
1681,1343
1891,1341
2105,1339
2867,1339
1904,1341
1967,1346
2724,1342
2910,1342
3067,1339
187,1344
714,1341
1806,1341
2740,1346
118,1346
158,1349
733,1344
1312,1350
1378,1347
1832,1346
2937,1350
393,1345
1078,1346
1096,1344
2826,1346
659,1349
1286,1351
1355,1347
2088,1351
2817,1351
1105,1352
1560,1349
2796,1349
3067,1353
2538,1366
2665,1355
129,1357
879,1364
971,1362
1697,1360
1727,1361
2698,1364
2917,1357
622,1360
1125,1357
1447,1360
2321,1361
727,1363
1344,1361
1436,1359
1714,1364
2782,1364
593,1365
695,1364
1170,1366
1646,1370
2079,1370
2762,1368
2943,1366
1060,1367
1390,1372
1732,1367
1794,1366
2896,1370
30,1371
269,1373
1096,1371
1310,1371
1746,1369
2337,1371
117,1371
124,1370
1455,1372
2711,1372
2806,1372
292,1373
702,1374
2833,1373
2842,1373
388,1374
1577,1374
